Parcel ID,Location,Built,TotalValue,SalePrice,Beds,LotSize,LUC,NHood,SaleDate,BookPage,type,Baths,FinishedSize,description,SaleYear,Zipcode,latitude,longitude,zestimate
26-195-00-0,23 Alder Rd,1975,241700,280000,3,5001,101,180,3/9/2011,28657-134,Raised Ranch  ,1,1858,ONE FAM,2011,2343,42.146273,-71.014374,421128
33-282-00-0,12 Clover Rd,1957,158000,196000,3,5001,101,180,12/20/2013,31977-115,Ranch  ,1,936,ONE FAM,2013,2343,42.145039,-71.017322,251868
34-188-00-0,34 James St,1955,244500,100,3,9601,101,190,10/29/1997,12057-139,Ranch  ,1,880,ONE FAM,1997,2343,42.14224,-71.003884,308869
34-173-00-0,35 James St,1955,253100,1,3,9601,101,190,10/25/2018,36388-90,Ranch  ,1,1188,ONE FAM,2018,2343,42.142201,-71.004467,319878
36-039-00-0,20 Lantern Rd,1972,362000,4.00E+05,3,24677,101,240,6/27/2017,195996-,Raised Ranch  ,2,1786,ONE FAM,2017,2343,42.142234,-70.989399,407407
34-174-00-0,39 James St,1955,295900,278400,3,9601,101,190,12/4/2015,33693-312,Ranch  ,1,1591,ONE FAM,2015,2343,42.141982,-71.004437,348899
34-186-00-0,42 James St,1955,279200,30000,3,9601,101,190,12/10/1976,5290-474,Ranch  ,1,1648,ONE FAM,1976,2343,42.141802,-71.003825,334132
34-175-00-0,43 James St,1955,239300,1,3,9601,101,190,12/1/2008,26177-30,Ranch  ,1,880,ONE FAM,2008,2343,42.141761,-71.004407,308881
34-185-00-0,46 James St,1955,247900,1,3,9601,101,190,6/11/2007,24882-295,Ranch  ,1,880,ONE FAM,2007,2343,42.141586,-71.003795,304813
34-176-00-0,47 James St,1955,250900,1,3,9601,101,190,7/10/2014,32383-250,Ranch  ,1,1188,ONE FAM,2014,2343,42.141544,-71.004377,319270
34-184-00-0,50 James St,1955,245100,117000,3,9601,101,190,11/24/1987,7810-502,Ranch  ,1,880,ONE FAM,1987,2343,42.141367,-71.003766,310145
34-177-00-0,51 James St,1955,226000,225000,3,9601,101,190,4/25/2003,18754-657,Ranch  ,1,880,ONE FAM,2003,2343,42.141328,-71.004348,282047
34-183-00-0,54 James St,1955,247800,152000,3,9601,101,190,2/20/2009,26369-536,Ranch  ,1,1188,ONE FAM,2009,2343,42.141149,-71.003734,319546
34-178-00-0,55 James St,1955,260700,100,3,9601,101,190,6/2/2014,32284-547,Ranch  ,1,1356,ONE FAM,2014,2343,42.141109,-71.004318,324009
34-024-00-0,2 Zenas Rd,1959,262000,3.00E+05,3,11600,101,290,9/28/2018,199060-,Ranch  ,1,880,ONE FAM,2018,2343,42.142109,-71.010918,308887
34-179-00-0,59 James St,1955,231800,185000,3,9601,101,190,5/25/2012,30008-34,Ranch  ,1,1188,ONE FAM,2012,2343,42.140889,-71.004287,309136
34-166-00-0,7 James St,1955,240900,39900,4,9601,101,190,5/5/1982,5999-104,Ranch  ,1,1444,ONE FAM,1982,2343,42.143725,-71.004678,320685
25-104-00-0,11 Jefferson Rd,1953,287500,23500,3,8542,101,250,1/13/1972,4801-244,Cape  ,1,1260,ONE FAM,1972,2343,42.145761,-71.026367,343048
25-108-00-0,12 Jefferson Rd,1953,308400,1,3,9300,101,250,12/20/2016,34782-275,Cape  ,1,1460,ONE FAM,2016,2343,42.145559,-71.026827,371064
25-105-00-0,15 Jefferson Rd,1953,275100,190000,3,8398,101,250,3/15/2011,28668-503,Cape  ,1,1080,ONE FAM,2011,2343,42.145907,-71.026608,326826
25-110-00-0,4 Jefferson Rd,1953,285000,1,3,7762,101,250,12/28/1995,11169-680,Cape  ,2,1260,ONE FAM,1995,2343,42.145209,-71.026478,346866
25-103-00-0,7 Jefferson Rd,1953,296100,1,4,8533,101,250,10/1/2003,19965-131,Cape  ,1,1260,ONE FAM,2003,2343,42.14558,-71.026174,343639
25-109-00-0,8 Jefferson Rd,1953,318000,1,3,8520,101,250,12/8/2009,27285-486,Colonial  ,2,1500,ONE FAM,2009,2343,42.145397,-71.026626,389930
40-203-00-0,41 Summit Rd,1979,299700,337500,3,5001,101,180,4/18/2006,23582-581,Colonial  ,1,1372,ONE FAM,2006,2343,42.138382,-71.018324,374225
35-057-00-0,18 Bradford St,1955,294800,332500,3,9601,101,190,2/28/2018,35827-205,Ranch  ,1,1792,ONE FAM,2018,2343,42.143151,-71.001934,346234
15-096-00-0,16 Jewel Rd,1951,288900,253000,2,9100,101,210,8/25/2014,32500-5,Cape  ,1,1584,ONE FAM,2014,2343,42.156041,-71.007138,377827
15-097-00-0,18 Jewel Rd,1948,308500,63000,4,9901,101,210,6/11/1981,5881-503,Colonial  ,1,1656,ONE FAM,1981,2343,42.156023,-71.006854,393847
15-084-00-0,19 Jewel Rd,1952,293900,259900,2,8799,101,210,12/30/2002,17941-182,Ranch  ,1,1040,ONE FAM,2002,2343,42.155629,-71.007054,338314
15-083-00-0,21 Jewel Rd,1948,254800,107500,3,8398,101,210,10/8/1993,10143-77,Cape  ,1,1296,ONE FAM,1993,2343,42.155601,-71.006683,317446
15-087-00-0,7 Jewel Rd,1948,285700,1,3,12101,101,210,12/27/2012,30855-337,Cape  ,1,1570,ONE FAM,2012,2343,42.155632,-71.007938,346851
03-136-00-0,10 Johns Ave,2002,353700,315000,4,10594,101,100,9/13/2002,17186-209,Colonial  ,2,1711,ONE FAM,2002,2343,42.167231,-71.005404,435273
03-138-01-0,11 Johns Ave,1905,255700,1,2,10141,101,100,10/22/2012,30584-111,Old Style  ,1,972,ONE FAM,2012,2343,42.167236,-71.004921,308419
03-155-00-0,12 Johns Ave,1926,295400,255000,3,9322,101,100,7/1/2014,32362-405,Colonial  ,1,1901,ONE FAM,2014,2343,42.167763,-71.00515,400964
03-154-00-0,14 Johns Ave,1926,305300,223328,5,9618,101,100,9/6/2018,36276-506,Colonial  ,3,1918,ONE FAM,2018,2343,42.167759,-71.004911,431572
52-015-00-0,46 South St,1952,294500,332002,3,19079,101,270,3/26/2018,35871-41,Ranch  ,1,1396,ONE FAM,2018,2343,42.128023,-71.012305,344547
03-152-00-0,17 Johns Ave,1949,276000,1,3,9618,101,100,2/7/2013,31012-235,Colonial  ,2,2154,ONE FAM,2013,2343,42.167759,-71.00443,398115
33-237-38-0,5 Ell Rd,1964,362500,4.00E+05,3,12249,101,170,1/24/2006,23335-380,Raised Ranch  ,2,2321,ONE FAM,2006,2343,42.143846,-71.019658,441007
03-151-00-0,19 Johns Ave,2002,346500,303000,3,9618,101,100,5/31/2002,16683-240,Colonial  ,2,1792,ONE FAM,2002,2343,42.16776,-71.004206,428089
03-139-00-0,20 Johns Ave,1948,250000,100,2,11543,101,100,12/7/2015,33696-171,Cape  ,1,888,ONE FAM,2015,2343,42.167251,-71.004176,310372
03-150-00-0,21 Johns Ave,1935,249700,189900,2,9618,101,100,10/26/2001,15670-223,Bungalow  ,1,1210,ONE FAM,2001,2343,42.167761,-71.003967,312462
03-138-02-0,22 Johns Ave,2013,428800,385000,3,9849,101,100,8/9/2013,31643-5,Raised Ranch  ,3,2185,ONE FAM,2013,2343,42.167245,-71.004444,511632
03-149-00-0,23 Johns Ave,1951,261500,229000,2,9618,101,100,6/27/2014,32353-16,Ranch  ,1,950,ONE FAM,2014,2343,42.167762,-71.003714,309028
03-140-00-0,24 Johns Ave,2000,348500,227000,3,12136,101,100,5/25/2000,14177-438,Raised Ranch  ,1,2190,ONE FAM,2000,2343,42.167252,-71.003878,427906
03-148-00-0,25 Johns Ave,1947,242200,1,2,9618,101,100,7/2/2008,25890-600,Cape  ,1,1020,ONE FAM,2008,2343,42.167765,-71.003019,310915
08-015-00-0,11 Hill Rd,1955,268000,305000,3,7649,101,130,5/30/2006,864-54,Ranch  ,2,1492,ONE FAM,2006,2343,42.16126,-71.020852,350078
03-142-00-0,30 Johns Ave,1926,267900,1,2,9618,101,100,7/17/2006,23881-257,Old Style  ,1,1158,ONE FAM,2006,2343,42.167252,-71.003245,281936
03-143-00-0,34 Johns Ave,1948,339200,1,4,9618,101,100,3/1/1994,10409-350,Colonial  ,2,2356,ONE FAM,1994,2343,42.167251,-71.002993,438392
03-157-00-0,4 Johns Ave,1956,268900,1,3,8760,101,100,10/22/2012,30584-112,Cape  ,1,1560,ONE FAM,2012,2343,42.167768,-71.005632,346059
03-134-00-0,6 Johns Ave,1910,260000,236900,3,7566,101,100,2/29/2008,25553-27,Old Style  ,1,1080,ONE FAM,2008,2343,42.167249,-71.005784,317552
03-135-00-0,8 Johns Ave,1922,264400,240000,3,8899,101,100,8/2/2017,35331-344,Old Style  ,1,1226,ONE FAM,2017,2343,42.167243,-71.005608,324068
03-156-00-0,9 Johns Ave,1926,259300,234000,3,9618,101,100,11/19/2015,33653-81,Colonial  ,1,1344,ONE FAM,2015,2343,42.167767,-71.005383,327350
33-145-00-0,1 Juniper Rd,1951,250000,70000,2,13800,101,170,7/29/1994,10612-023,Ranch  ,1,800,ONE FAM,1994,2343,42.142877,-71.016555,294596
33-150-00-0,10 Juniper Rd,2014,354300,331000,3,5001,101,170,6/16/2016,34180-97,Colonial  ,1,1696,ONE FAM,2016,2343,42.142234,-71.016274,393500
33-140-00-0,11 Juniper Rd,1960,240400,100,2,5001,101,170,4/26/2005,22323-395,Ranch  ,1,1064,ONE FAM,2005,2343,42.142254,-71.016833,303441
33-151-00-0,12 Juniper Rd,1955,233900,100,2,5001,101,170,9/10/1998,12804-377,Ranch  ,1,1048,ONE FAM,1998,2343,42.142099,-71.01622,301391
33-153-00-0,16 Juniper Rd,1993,267000,1,2,5001,101,170,7/16/2018,36140-561,Cape  ,1,910,ONE FAM,2018,2343,42.141827,-71.016305,313120
33-137-00-0,17 Juniper Rd,2010,415100,320000,3,9871,101,170,5/31/2012,320024-120,Raised Ranch  ,3,2367,ONE FAM,2012,2343,42.141924,-71.01684,489250
33-135-00-0,21 Juniper Rd,1950,298700,230000,2,20003,101,170,2/28/2007,24581-232,Ranch  ,1,824,ONE FAM,2007,2343,42.141557,-71.016938,315639
40-143-00-0,37 Juniper Rd,1947,210300,1,3,5001,101,180,8/17/2018,36228-332,Bungalow  ,1,1060,ONE FAM,2018,2343,42.140107,-71.017964,256024
46-080-00-0,17 Cypress Rd,1953,283100,320000,2,10001,101,180,6/29/2018,36104-409,Ranch  ,2,1386,ONE FAM,2018,2343,42.13459,-71.018265,329901
33-147-00-0,4 Juniper Rd,1950,149500,30000,3,4748,101,170,10/6/2006,24148-308,Colonial  ,1,1040,ONE FAM,2006,2343,42.142655,-71.016263,235650
40-146-00-0,40 Juniper Rd,1974,217400,1,3,5001,101,180,7/27/2010,27860-486,Raised Ranch  ,1,1330,ONE FAM,2010,2343,42.140026,-71.017437,318134
40-148-00-0,44 Juniper Rd,1967,207700,1,3,5001,101,180,11/6/2001,15725-479,Split Level  ,1,1238,ONE FAM,2001,2343,42.139795,-71.01762,299386
40-139-00-0,45 Juniper Rd,1950,251000,239000,3,5001,101,180,5/28/2003,18974-654,Cape  ,1,1281,ONE FAM,2003,2343,42.139544,-71.018429,320743
40-149-00-0,46 Juniper Rd,1950,222900,210000,2,5001,101,180,11/30/2016,34715-91,Ranch  ,2,1216,ONE FAM,2016,2343,42.139678,-71.017712,238273
40-138-00-0,47 Juniper Rd,1952,195900,1,2,5001,101,180,12/20/2011,29470-566,Cape  ,1,1476,ONE FAM,2011,2343,42.139424,-71.018523,288802
33-143-00-0,5 Juniper Rd,1973,267100,245000,3,4748,101,170,9/28/2007,25196-180,Colonial  ,1,1321,ONE FAM,2007,2343,42.142672,-71.016886,319970
40-151-00-0,50 Juniper Rd,1964,288900,215000,3,10001,101,180,10/8/2015,33543-600,Split Level  ,1,1398,ONE FAM,2015,2343,42.139339,-71.017984,327476
40-136-35-0,51 Juniper Rd,1988,300900,125000,3,7501,101,180,2/27/1990,8573-368,Raised Ranch  ,1,1590,ONE FAM,1990,2343,42.139158,-71.018736,351538
17-003-00-0,202 Weymouth St,1830,325700,362500,6,10402,101,100,9/23/2005,22924-178,Old Style  ,2,2202,ONE FAM,2005,2343,42.15766,-70.99229,418124
40-134-00-0,55 Juniper Rd,1965,212600,116500,3,5001,101,180,10/29/1996,11570-374,Ranch  ,1,912,ONE FAM,1996,2343,42.138954,-71.018897,271548
40-133-32-1,57 Juniper Rd,1997,360500,119000,3,15002,101,180,8/31/1989,8416-277,Raised Ranch  ,2,2142,ONE FAM,1989,2343,42.138718,-71.019085,440191
33-148-00-0,6 Juniper Rd,1950,245500,169500,3,5001,101,170,10/27/2000,14491-367,Ranch  ,2,1260,ONE FAM,2000,2343,42.142517,-71.016263,323743
40-156-00-0,60 Juniper Rd,1946,228400,1,2,10001,101,180,6/17/2004,21174-182,Ranch  ,1,752,ONE FAM,2004,2343,42.138755,-71.018451,270961
40-157-00-0,62 Juniper Rd,1950,194300,180000,2,5001,101,180,7/30/2003,19476-582,Bungalow  ,1,480,ONE FAM,2003,2343,42.138637,-71.018546,201824
40-130-00-0,63 Juniper Rd,1951,212200,98000,2,5001,101,180,1/20/1999,13163-556,Ranch  ,1,783,ONE FAM,1999,2343,42.138388,-71.019348,250412
40-158-00-0,64 Juniper Rd,1963,249600,100,4,5001,101,180,2/4/1998,12248-22,Colonial  ,2,1568,ONE FAM,1998,2343,42.138519,-71.018639,383449
40-129-00-0,65 Juniper Rd,1976,258600,105000,2,5001,101,180,6/29/1995,10942-094,Raised Ranch  ,1,1128,ONE FAM,1995,2343,42.138271,-71.01944,313624
40-128-00-0,67 Juniper Rd,1965,330400,262000,4,7501,101,180,3/4/2015,32851-104,Colonial  ,2,1728,ONE FAM,2015,2343,42.138123,-71.019559,406268
40-160-00-0,68 Juniper Rd,1952,245000,94900,2,5001,101,180,10/10/1995,11072-509,Cape  ,1,1134,ONE FAM,1995,2343,42.13819,-71.018898,300801
33-142-41-0,7 Juniper Rd,1992,290100,199900,3,10001,101,170,5/16/2001,15043-391,Ranch  ,1,1071,ONE FAM,2001,2343,42.142469,-71.016821,328903
40-126-00-0,71 Juniper Rd,1981,318000,125000,3,7501,101,180,6/19/1992,9389-595,Raised Ranch  ,1,1999,ONE FAM,1992,2343,42.137946,-71.019701,386156
40-162-00-0,72 Juniper Rd,1968,295800,265000,3,10001,101,180,12/11/2014,190014-,Split Level  ,1,1170,ONE FAM,2014,2343,42.137956,-71.019085,341509
40-124-00-0,75 Juniper Rd,1963,331100,26500,4,10001,101,180,6/2/1978,534-1,Ranch  ,2,1868,ONE FAM,1978,2343,42.137742,-71.019863,400955
40-163-00-0,76 Juniper Rd,1965,281000,242000,3,10001,101,180,3/12/2014,32116-169,Split Level  ,1,1478,ONE FAM,2014,2343,42.137836,-71.019182,327166
33-369-00-0,20 Morgan Rd,1960,288200,324900,4,9635,101,180,3/3/2006,861-127,Ranch  ,2,1456,ONE FAM,2006,2343,42.144467,-71.01343,359172
17-093-00-0,229 Weymouth St,1955,258400,295000,3,7501,101,100,11/9/2016,194492-,Ranch  ,1,880,ONE FAM,2016,2343,42.15817,-70.990748,335848
33-149-00-0,8 Juniper Rd,1955,254800,100,2,5001,101,170,10/23/2012,30587-210,Old Style  ,1,1177,ONE FAM,2012,2343,42.142377,-71.016288,312869
40-166-00-0,80 Juniper Rd,1950,179700,100,2,5001,101,180,5/17/1985,6672-655,Bungalow  ,1,546,ONE FAM,1985,2343,42.137486,-71.019465,192780
40-167-68-0,82 Juniper Rd,1989,332300,290000,3,10001,101,180,6/13/2003,19085-592,Raised Ranch  ,2,1718,ONE FAM,2003,2343,42.137311,-71.019605,394851
40-120-00-0,83 Juniper Rd,1973,270500,112000,3,5001,101,180,11/9/1993,10205-335,Colonial  ,1,1274,ONE FAM,1993,2343,42.13721,-71.020289,330319
40-119-00-0,85 Juniper Rd,1973,272700,271000,3,5001,101,180,8/31/2004,21493-248,Colonial  ,1,1274,ONE FAM,2004,2343,42.137092,-71.020383,331620
40-169-00-0,86 Juniper Rd,1948,266800,1,3,7501,101,180,11/5/2012,30639-435,Ranch  ,1,1078,ONE FAM,2012,2343,42.137104,-71.019772,313268
40-114-00-0,89 Juniper Rd,1956,254100,155000,3,14702,101,180,9/11/2014,32545-113,Ranch  ,1,961,ONE FAM,2014,2343,42.136696,-71.020854,289686
40-173-00-0,94 Juniper Rd,1974,277100,145500,3,5001,101,180,9/28/2012,30496-447,Colonial  ,1,1274,ONE FAM,2012,2343,42.136566,-71.020205,334289
40-386-00-0,15 Kalmia Rd,1955,223300,100,4,5001,101,180,9/9/2002,17150-034,Ranch  ,1,1560,ONE FAM,2002,2343,42.136679,-71.01764,337570
14-173-01-0,17 Dalton Rd,1939,308600,345000,3,9261,101,150,4/4/2018,35894-364,Cape  ,1,1382,ONE FAM,2018,2343,42.156188,-71.016632,357658
40-397-00-0,18 Kalmia Rd,1960,206100,118000,2,5001,101,180,4/22/1988,7941-354,Ranch  ,2,1536,ONE FAM,1988,2343,42.136596,-71.017093,309399
40-398-00-0,22 Kalmia Rd,1993,259800,1,5,5001,101,180,2/23/2018,35815-191,Raised Ranch  ,3,2107,ONE FAM,2018,2343,42.136479,-71.017188,379992
40-379-80-0,29 Kalmia Rd,1956,253100,1,3,10001,101,180,2/16/1972,4808-165,Colonial  ,1,1289,ONE FAM,1972,2343,42.135818,-71.018318,313731
40-142-00-0,39 Juniper Rd,1973,298600,335000,3,5001,101,180,2/3/2017,34897-172,Colonial  ,1,1274,ONE FAM,2017,2343,42.139986,-71.018063,376112
40-378-00-0,31 Kalmia Rd,1969,222700,1,3,5001,101,180,12/10/2002,17804-488,Split Level  ,1,1612,ONE FAM,2002,2343,42.135642,-71.018457,317095
40-405-00-0,34 Kalmia Rd,1981,196700,128500,3,5001,101,180,4/30/1997,11791-153,Colonial  ,1,1274,ONE FAM,1997,2343,42.135561,-71.017919,289403
46-070-69-0,35 Kalmia Rd,1969,315200,270000,3,10001,101,180,10/14/2011,29220-339,Split Level  ,2,1379,ONE FAM,2011,2343,42.135341,-71.018694,365544
46-071-00-0,36 Kalmia Rd,1980,225600,55900,5,5001,101,180,12/19/1980,5821-170,Raised Ranch  ,2,1936,ONE FAM,1980,2343,42.135438,-71.018016,371314
46-068-00-0,39 Kalmia Rd,1971,257100,1,2,5001,101,180,10/26/2009,27160-313,Cape  ,1,1092,ONE FAM,2009,2343,42.135163,-71.018836,307004
46-067-66-0,41 Kalmia Rd,1971,287400,134000,3,10001,101,180,9/28/1998,12842-290,Split Level  ,1,1430,ONE FAM,1998,2343,42.134986,-71.01898,346222
46-075-00-0,44 Kalmia Rd,1962,314800,1,4,5001,101,180,5/4/2004,20957-402,Cape  ,3,1877,ONE FAM,2004,2343,42.134966,-71.018391,409435
46-077-76-8,48 Kalmia Rd,1954,300900,240000,4,15002,101,180,9/29/2008,26064-382,Cape  ,1,1458,ONE FAM,2008,2343,42.134731,-71.018581,343825
40-389-90-1,5 Kalmia Rd,1975,278200,33000,3,7501,101,180,11/17/1976,5283-568,Ranch  ,1,1092,ONE FAM,1976,2343,42.137172,-71.017246,317406
40-388-00-0,9 Kalmia Rd,1971,277800,112000,2,7501,101,180,9/11/1992,9502-372,Ranch  ,1,1092,ONE FAM,1992,2343,42.137004,-71.017421,313280
33-013-00-0,9 W Shore Rd,1952,313800,350000,2,5001,101,180,7/31/2018,36182-315,Conventional  ,2,1390,ONE FAM,2018,2343,42.143726,-71.021683,360580
33-031-00-0,25 W Shore Rd,1972,294000,330000,3,8999,101,180,1/30/2006,23352-340,Ranch  ,2,1492,ONE FAM,2006,2343,42.142698,-71.021283,354896
39-042-00-0,32 Arbor Rd,1969,264000,299900,2,5001,101,180,11/29/2018,36462-396,Split Level  ,1,1120,ONE FAM,2018,2343,42.136664,-71.024061,325553
40-049-03-2,1 Kathy Way,1996,439900,1,3,40254,101,180,9/19/2018,36306-39,Raised Ranch  ,2,2321,ONE FAM,2018,2343,42.138428,-71.021062,506153
34-161-00-0,14 Rindone St,1954,294200,330000,3,9601,101,190,11/14/2018,36431-471,Ranch  ,1,1152,ONE FAM,2018,2343,42.143255,-71.00506,339503
26-170-00-0,12 King Rd,1969,290700,0,3,10001,101,180,11/1/1971,4782-710,Split Level  ,1,1760,ONE FAM,1971,2343,42.145679,-71.015365,347754
26-231-00-0,13 King Rd,1953,224200,1,3,5001,101,180,11/16/2016,34673-87,Colonial  ,1,1522,ONE FAM,2016,2343,42.145263,-71.013663,343603
26-138-00-0,2 King Rd,1961,228200,153000,3,5001,101,180,5/20/1999,13459-390,Cape  ,2,1444,ONE FAM,1999,2343,42.145769,-71.016237,335425
27-017-02-0,44 King Rd,2002,405500,100,4,29717,101,230,1/24/2018,35757-16,Colonial  ,2,1964,ONE FAM,2018,2343,42.145564,-71.01115,485870
34-182-00-0,58 James St,1955,274300,310000,3,9601,101,190,12/29/2017,35712-353,Ranch  ,1,1188,ONE FAM,2017,2343,42.140932,-71.003707,326384
27-017-02-1,48 King Rd,2002,394500,1,4,22673,101,230,4/23/2004,20891-496,Colonial  ,2,1954,ONE FAM,2004,2343,42.145655,-71.010416,473956
26-171-00-0,5 King Rd,1965,195300,55500,3,5001,101,180,4/1/1983,6140-461,Split Level  ,1,1311,ONE FAM,1983,2343,42.145434,-71.015399,285324
26-145-00-0,6 King Rd,1975,256900,135000,3,5001,101,180,11/1/1990,8778-354,Split Level  ,2,1160,ONE FAM,1990,2343,42.14573,-71.015876,327475
28-010-00-0,11 Kingsley St,1956,262600,1,3,8499,101,160,4/3/2013,31202-393,Ranch  ,2,1344,ONE FAM,2013,2343,42.149589,-70.993747,327741
28-014-00-0,12 Kingsley St,1956,321600,245000,4,8416,101,160,7/28/2011,28996-190,Colonial  ,2,2244,ONE FAM,2011,2343,42.149307,-70.99333,354852
28-019-00-0,18 Kingsley St,1956,258500,10,3,8455,101,160,8/5/2013,31625-92,Ranch  ,1,1056,ONE FAM,2013,2343,42.148936,-70.993433,319371
28-020-00-0,21 Kingsley St,1960,259600,32400,3,8573,101,160,2/23/1977,5309-301 + 302,Ranch  ,1,1200,ONE FAM,1977,2343,42.148995,-70.993887,321444
22-151-00-0,3 Kingsley St,1956,267300,1,3,8899,101,160,3/4/2003,18357-356,Ranch  ,1,1408,ONE FAM,2003,2343,42.150051,-70.99358,325499
22-150-00-0,4 Kingsley St,1956,271100,34900,4,9135,101,160,5/9/1978,5459-670,Ranch  ,2,1584,ONE FAM,1978,2343,42.149874,-70.993142,351642
28-011-00-0,7 Kingsley St,1956,251800,128500,3,8499,101,160,7/31/1998,12701-420,Ranch  ,1,1200,ONE FAM,1998,2343,42.149816,-70.993681,317484
20-009-00-0,56 Weston Ave,1956,314600,350000,3,8773,101,220,5/31/2018,36023-408,Ranch  ,2,1550,ONE FAM,2018,2343,42.152931,-71.012297,361241
32-103-00-0,1 Knoll Rd,1973,290800,233000,3,5001,101,180,3/24/2014,23135-176,Raised Ranch  ,2,2181,ONE FAM,2014,2343,42.143931,-71.021868,384236
13-036-00-0,14 Lakeview Ave,1955,300100,100,3,18300,101,150,10/23/2014,189733-,Ranch  ,1,1587,ONE FAM,2014,2343,42.156023,-71.023518,370275
13-064-00-0,15 Lakeview Ave,1955,321200,0,3,25531,101,150,9/10/1970,449-97,Split Level  ,1,1687,ONE FAM,1970,2343,42.156008,-71.022599,386847
13-063-00-0,21 Lakeview Ave,1964,404800,375000,4,22503,101,150,10/3/2012,185347-,Colonial  ,2,3096,ONE FAM,2012,2343,42.156289,-71.022563,530788
13-062-00-0,25 Lakeview Ave,1956,348000,1,4,18800,101,150,2/22/2012,183872-,Split Level  ,2,2178,ONE FAM,2012,2343,42.156563,-71.022557,433974
13-038-00-0,28 Lakeview Ave,1952,342200,1,2,36299,101,150,6/11/2015,190981-,Ranch  ,1,1906,ONE FAM,2015,2343,42.156598,-71.0235,402262
13-061-00-0,29 Lakeview Ave,1955,349400,149900,3,19288,101,150,4/27/1994,710-168,Ranch  ,1,2150,ONE FAM,1994,2343,42.156841,-71.022563,410979
13-039-00-0,34 Lakeview Ave,1952,331000,185000,3,59991,101,150,4/30/1998,760-60,Ranch  ,1,1739,ONE FAM,1998,2343,42.157012,-71.023452,386217
13-041-00-0,42 Lakeview Ave,1954,353700,324900,3,41661,101,150,12/15/2014,190046-,Ranch  ,2,1812,ONE FAM,2014,2343,42.157423,-71.023453,411926
55-051-02-2,3 Hamilton Way,2000,473400,508750,3,72423,101,130,11/15/2006,24267-475,Colonial  ,2,2088,ONE FAM,2006,2343,42.123932,-71.016122,544896
13-056-00-0,49 Lakeview Ave,1883,289500,10,2,6120,101,150,6/13/2017,35186-19,Old Style  ,1,1536,ONE FAM,2017,2343,42.157802,-71.022579,363590
34-192-00-0,18 James St,1954,252800,288000,3,9601,101,190,4/15/2008,25682-470,Ranch  ,1,1188,ONE FAM,2008,2343,42.143172,-71.004215,320947
13-055-00-0,53 Lakeview Ave,1954,249600,212500,3,10001,101,150,8/22/2012,30343-34,Ranch  ,1,1348,ONE FAM,2012,2343,42.158028,-71.022534,325895
13-023-00-0,7 Lakeview Ave,1955,265500,114000,3,17202,101,150,1/17/1997,743-199,Ranch  ,1,1250,ONE FAM,1997,2343,42.155729,-71.022702,325371
13-024-00-0,8 Lakeview Ave,1990,350700,330000,4,9601,101,150,7/11/2015,191206-,Colonial  ,2,2179,ONE FAM,2015,2343,42.155724,-71.023385,434974
36-031-01-0,1 Lantern Rd,1971,329200,100,3,10690,101,240,11/14/2003,832-121,Raised Ranch  ,1,1584,ONE FAM,2003,2343,42.14427,-70.990024,696425
36-052-00-0,11 Lantern Rd,1972,420400,42900,4,42637,101,240,4/19/1978,532-113,Raised Ranch  ,2,2695,ONE FAM,1978,2343,42.143294,-70.990738,508699
36-037-00-0,12 Lantern Rd,1972,335000,316000,3,25500,101,240,12/29/2017,197274-,Raised Ranch  ,1,1176,ONE FAM,2017,2343,42.142896,-70.989477,383268
36-051-00-0,15 Lantern Rd,1972,404100,1,4,27752,101,240,8/22/1995,727-64,Raised Ranch  ,2,2420,ONE FAM,1995,2343,42.142782,-70.99024,498183
36-038-00-0,16 Lantern Rd,1972,384500,265000,3,25204,101,240,6/13/2012,184578-,Raised Ranch  ,2,2728,ONE FAM,2012,2343,42.142568,-70.989436,465157
13-057-00-0,45 Lakeview Ave,1950,270900,306000,3,9801,101,150,8/27/2007,25110-396,Colonial  ,2,1386,ONE FAM,2007,2343,42.157585,-71.022603,350571
26-071-00-0,5 Bagley Rd,1974,320100,355000,3,5001,101,180,7/28/2017,35317-126,Cape  ,1,1176,ONE FAM,2017,2343,42.145513,-71.018539,385841
